label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
L,0.000000,0.000000,0.000000,0.204636,-0.162880,-0.072180,0.355227,-0.417111,-0.111445,0.543052,-0.592954,-0.132090,0.701105,-0.633715,-0.147981,0.236468,-0.916134,-0.118862,0.311004,-1.383208,-0.129997,0.342470,-1.663584,-0.137541,0.361743,-1.883877,-0.141492,0.110442,-0.991775,-0.064684,0.245547,-1.160912,-0.039153,0.289528,-1.040653,-0.001466,0.286924,-0.895977,0.018668,0.021456,-0.959588,-0.008293,0.153695,-1.078250,0.013727,0.186056,-0.961276,0.035812,0.172208,-0.821646,0.044801,-0.034963,-0.913691,0.043625,0.075728,-0.998481,0.071082,0.104272,-0.899689,0.096774,0.097928,-0.783976,0.114538
L,0.000000,0.000000,0.000000,0.200889,-0.159367,-0.076053,0.351161,-0.410996,-0.112961,0.536882,-0.571003,-0.129814,0.688715,-0.601144,-0.141901,0.231426,-0.916686,-0.119541,0.308941,-1.379301,-0.125821,0.341130,-1.657567,-0.129371,0.360709,-1.875812,-0.131018,0.105864,-0.992453,-0.061882,0.241351,-1.144716,-0.032748,0.282583,-1.018873,0.006262,0.279292,-0.873246,0.027396,0.018258,-0.959344,-0.002218,0.149539,-1.064128,0.023864,0.179584,-0.943367,0.045409,0.165487,-0.808454,0.053534,-0.035990,-0.913190,0.052423,0.074328,-0.986558,0.081300,0.101818,-0.886327,0.105142,0.095774,-0.775087,0.121483
L,0.000000,0.000000,0.000000,0.201790,-0.157743,-0.074406,0.356365,-0.404767,-0.113139,0.544922,-0.569250,-0.133031,0.699366,-0.590010,-0.148766,0.238966,-0.911644,-0.116276,0.314439,-1.371761,-0.123272,0.345664,-1.650012,-0.128437,0.364472,-1.870886,-0.131833,0.112453,-0.991790,-0.060880,0.241871,-1.144958,-0.032789,0.279014,-1.018941,0.005725,0.273295,-0.872529,0.026272,0.022689,-0.962425,-0.003445,0.147831,-1.068784,0.022946,0.174122,-0.945079,0.046682,0.157392,-0.806876,0.055862,-0.034131,-0.917796,0.048761,0.070007,-0.993418,0.080625,0.092945,-0.893821,0.107489,0.083355,-0.783718,0.125208
L,0.000000,0.000000,0.000000,0.195537,-0.166087,-0.061907,0.345205,-0.416542,-0.094604,0.530470,-0.572064,-0.110883,0.679243,-0.590730,-0.123495,0.229684,-0.911592,-0.099576,0.303547,-1.359970,-0.103248,0.336730,-1.632768,-0.108415,0.355969,-1.850645,-0.111923,0.108792,-0.992840,-0.049324,0.230547,-1.144998,-0.017248,0.265821,-1.018496,0.021093,0.258521,-0.875617,0.041625,0.020027,-0.965071,0.003627,0.136313,-1.070187,0.033728,0.161051,-0.946171,0.057527,0.143455,-0.810423,0.066692,-0.037217,-0.921866,0.052413,0.060285,-0.996137,0.087687,0.083440,-0.898423,0.116339,0.072999,-0.791372,0.135177
L,0.000000,0.000000,0.000000,0.192718,-0.161264,-0.060797,0.334855,-0.420103,-0.086053,0.518890,-0.571486,-0.093479,0.663725,-0.580371,-0.096926,0.230241,-0.916721,-0.094890,0.303999,-1.363344,-0.088517,0.334965,-1.629035,-0.085825,0.353287,-1.839206,-0.084389,0.105919,-0.993543,-0.040657,0.221745,-1.141950,0.003425,0.256593,-1.022551,0.046232,0.253422,-0.881782,0.067848,0.015024,-0.960418,0.016449,0.127211,-1.055643,0.055396,0.152294,-0.936543,0.075768,0.137521,-0.804013,0.080499,-0.044403,-0.913397,0.069618,0.051405,-0.981744,0.108773,0.074432,-0.887975,0.133129,0.065796,-0.783948,0.147612
L,0.000000,0.000000,0.000000,0.194910,-0.166360,-0.054876,0.339284,-0.416008,-0.085818,0.524852,-0.566045,-0.102471,0.673969,-0.571370,-0.116109,0.232153,-0.915292,-0.091712,0.302634,-1.366146,-0.094538,0.332663,-1.640297,-0.099210,0.349331,-1.857991,-0.102355,0.107686,-0.993172,-0.044871,0.222438,-1.156330,-0.010093,0.255640,-1.032841,0.031484,0.248608,-0.887961,0.053945,0.014631,-0.960954,0.004668,0.124638,-1.072953,0.036469,0.148940,-0.952387,0.061407,0.132030,-0.813689,0.070972,-0.046263,-0.912356,0.050568,0.048306,-0.990806,0.088327,0.070027,-0.892715,0.118785,0.059308,-0.782962,0.138246
L,0.000000,0.000000,0.000000,0.195548,-0.164216,-0.063521,0.340417,-0.413825,-0.100578,0.529072,-0.571798,-0.122422,0.682961,-0.581219,-0.141225,0.228372,-0.917540,-0.102920,0.302606,-1.380920,-0.110720,0.334016,-1.660306,-0.118300,0.352100,-1.881092,-0.123232,0.097761,-0.993772,-0.053487,0.216339,-1.170083,-0.021941,0.257494,-1.047408,0.018623,0.255924,-0.896994,0.039835,0.000603,-0.960425,-0.001957,0.115237,-1.085505,0.027452,0.146983,-0.969892,0.053899,0.134598,-0.828046,0.064266,-0.063301,-0.909144,0.045068,0.037689,-1.000270,0.080890,0.067970,-0.907692,0.112248,0.063632,-0.795993,0.132387
L,0.000000,0.000000,0.000000,0.193841,-0.167130,-0.059940,0.335762,-0.421878,-0.092206,0.517572,-0.574828,-0.108941,0.661921,-0.581694,-0.121954,0.219642,-0.927095,-0.099816,0.289152,-1.385082,-0.104021,0.317249,-1.663802,-0.108435,0.333389,-1.880643,-0.110914,0.088660,-0.994739,-0.051330,0.202409,-1.168549,-0.019426,0.241679,-1.051535,0.020911,0.238767,-0.903450,0.042892,-0.007191,-0.954502,-0.000196,0.104327,-1.078215,0.029077,0.135384,-0.965647,0.053505,0.121836,-0.827958,0.063108,-0.070537,-0.898193,0.046901,0.026078,-0.986373,0.081347,0.054081,-0.891178,0.110758,0.048677,-0.779754,0.130094
L,0.000000,0.000000,0.000000,0.193123,-0.169041,-0.064110,0.330752,-0.417919,-0.103267,0.514957,-0.570160,-0.127391,0.663938,-0.575639,-0.147786,0.221190,-0.924014,-0.105980,0.287714,-1.392720,-0.115328,0.314018,-1.676626,-0.123082,0.328305,-1.897114,-0.127596,0.088973,-0.994341,-0.058045,0.202656,-1.173828,-0.030443,0.243794,-1.060824,0.008421,0.243930,-0.909635,0.029816,-0.009237,-0.957951,-0.008041,0.104916,-1.088010,0.017245,0.138683,-0.980462,0.041282,0.128609,-0.841333,0.051506,-0.072996,-0.905432,0.037591,0.026682,-0.997267,0.070929,0.057201,-0.907932,0.101267,0.054504,-0.798818,0.121494
L,0.000000,0.000000,0.000000,0.193235,-0.164378,-0.057531,0.331807,-0.418314,-0.089012,0.514401,-0.578062,-0.104946,0.662441,-0.583761,-0.117146,0.225368,-0.922764,-0.099392,0.286609,-1.390948,-0.105059,0.309022,-1.673669,-0.109966,0.320392,-1.893732,-0.112592,0.096763,-0.994040,-0.050222,0.205709,-1.174153,-0.018429,0.245289,-1.055454,0.023235,0.246377,-0.904071,0.046057,0.001023,-0.962176,0.001598,0.109675,-1.086493,0.029432,0.139587,-0.973918,0.052787,0.127223,-0.831754,0.062075,-0.061921,-0.918804,0.049819,0.034356,-1.004431,0.082532,0.060453,-0.907484,0.109798,0.055135,-0.793433,0.127792
L,0.000000,0.000000,0.000000,0.193238,-0.169225,-0.059647,0.334927,-0.420375,-0.094268,0.516568,-0.569018,-0.114319,0.660086,-0.574017,-0.130994,0.221334,-0.925767,-0.101324,0.285209,-1.390512,-0.110509,0.310453,-1.675365,-0.118963,0.323688,-1.896532,-0.124213,0.093527,-0.994042,-0.055976,0.206865,-1.160147,-0.030369,0.245134,-1.039233,0.007429,0.243328,-0.891832,0.028624,-0.002186,-0.958253,-0.008367,0.106814,-1.079795,0.015692,0.137324,-0.964548,0.041710,0.124636,-0.825905,0.053698,-0.066313,-0.907271,0.034997,0.024981,-1.000523,0.066796,0.053006,-0.907954,0.098581,0.046914,-0.798703,0.120433
L,0.000000,0.000000,0.000000,0.195512,-0.166448,-0.060080,0.333961,-0.412607,-0.093405,0.516966,-0.565361,-0.109984,0.660609,-0.566567,-0.122828,0.223961,-0.918555,-0.109233,0.283890,-1.402033,-0.117727,0.307382,-1.694300,-0.123792,0.319609,-1.918130,-0.125850,0.093349,-0.994038,-0.056341,0.205333,-1.175523,-0.020526,0.242507,-1.053677,0.025370,0.239894,-0.904572,0.050498,-0.001297,-0.961595,-0.000785,0.110831,-1.081682,0.031470,0.138382,-0.959574,0.057028,0.123533,-0.820442,0.067024,-0.063333,-0.916989,0.051291,0.033721,-1.002179,0.089642,0.056275,-0.900159,0.120181,0.046168,-0.787764,0.139575
L,0.000000,0.000000,0.000000,0.197592,-0.168642,-0.061465,0.333426,-0.413753,-0.099139,0.518018,-0.569283,-0.121897,0.666107,-0.571228,-0.141047,0.220380,-0.922199,-0.110582,0.282273,-1.407568,-0.122855,0.307091,-1.698289,-0.130520,0.319303,-1.922476,-0.133834,0.085288,-0.994387,-0.062616,0.194470,-1.188686,-0.035377,0.235770,-1.074453,0.007530,0.236739,-0.921070,0.032183,-0.013368,-0.957018,-0.012406,0.097244,-1.091788,0.011827,0.130823,-0.980990,0.037936,0.120026,-0.838124,0.050281,-0.076489,-0.904751,0.033902,0.020746,-1.001290,0.067128,0.048747,-0.907153,0.098833,0.043050,-0.794757,0.120257
L,0.000000,0.000000,0.000000,0.192405,-0.165825,-0.061289,0.333466,-0.416786,-0.096979,0.516048,-0.574365,-0.117662,0.662071,-0.571681,-0.134898,0.222579,-0.919017,-0.107867,0.283726,-1.398648,-0.120324,0.307357,-1.689037,-0.129407,0.318515,-1.914652,-0.134671,0.092221,-0.993853,-0.061249,0.203741,-1.165069,-0.038232,0.238979,-1.041581,0.001308,0.234643,-0.896345,0.024225,-0.004133,-0.963252,-0.012372,0.104382,-1.081329,0.010346,0.131485,-0.960298,0.037840,0.117015,-0.820902,0.051180,-0.067958,-0.918039,0.032037,0.026941,-1.002956,0.063216,0.048902,-0.902979,0.094551,0.038840,-0.792839,0.116194
L,0.000000,0.000000,0.000000,0.199187,-0.166846,-0.056842,0.335880,-0.410312,-0.091399,0.520639,-0.562858,-0.111781,0.667043,-0.565941,-0.129365,0.223747,-0.921627,-0.102025,0.285989,-1.397345,-0.111645,0.310937,-1.686652,-0.120008,0.321237,-1.911816,-0.124773,0.088846,-0.994516,-0.055169,0.195071,-1.175748,-0.025290,0.229452,-1.053653,0.017167,0.225207,-0.901980,0.040690,-0.010433,-0.957222,-0.005896,0.094713,-1.087645,0.021108,0.121439,-0.969286,0.048265,0.106518,-0.826522,0.060314,-0.074118,-0.905780,0.039755,0.014918,-1.000357,0.074826,0.036534,-0.900017,0.107641,0.025872,-0.784602,0.129244
L,0.000000,0.000000,0.000000,0.197270,-0.165524,-0.059874,0.341187,-0.406918,-0.095287,0.527467,-0.561806,-0.115839,0.674006,-0.563061,-0.133487,0.221239,-0.916345,-0.103764,0.284904,-1.395154,-0.112111,0.310067,-1.686209,-0.119119,0.321979,-1.912892,-0.122664,0.086705,-0.994673,-0.055756,0.198620,-1.173648,-0.026727,0.232290,-1.049514,0.012696,0.227643,-0.896563,0.034896,-0.009408,-0.964692,-0.005098,0.104380,-1.081275,0.023820,0.129341,-0.959390,0.048471,0.114442,-0.816417,0.058849,-0.070268,-0.919435,0.041457,0.026819,-1.005393,0.079571,0.048009,-0.903634,0.111413,0.038516,-0.788482,0.132404
L,0.000000,0.000000,0.000000,0.195294,-0.173682,-0.059073,0.336292,-0.422184,-0.091875,0.520473,-0.575852,-0.110202,0.664237,-0.577226,-0.126057,0.220320,-0.928779,-0.094896,0.277783,-1.403598,-0.102659,0.299421,-1.691625,-0.111799,0.310424,-1.917200,-0.117946,0.085305,-0.995297,-0.045896,0.191918,-1.170037,-0.013838,0.225646,-1.044384,0.026115,0.220673,-0.896015,0.047586,-0.013732,-0.954487,0.004978,0.088875,-1.079964,0.036364,0.116516,-0.956496,0.063419,0.102210,-0.814650,0.074558,-0.080248,-0.898483,0.051434,0.006024,-0.989626,0.087492,0.028117,-0.887190,0.118857,0.017960,-0.772774,0.139539
L,0.000000,0.000000,0.000000,0.194647,-0.173885,-0.058993,0.326324,-0.420948,-0.095736,0.508205,-0.570835,-0.117704,0.654064,-0.576939,-0.136204,0.212837,-0.928668,-0.110034,0.263490,-1.405787,-0.123435,0.281410,-1.694679,-0.134293,0.290031,-1.917287,-0.140809,0.077572,-0.994913,-0.064264,0.189512,-1.168638,-0.036974,0.230124,-1.049991,0.003870,0.230980,-0.901980,0.025322,-0.022208,-0.950957,-0.016138,0.091362,-1.074862,0.008433,0.125171,-0.963819,0.034565,0.115024,-0.823674,0.045454,-0.086850,-0.891698,0.028001,0.012706,-0.985900,0.059148,0.042533,-0.893731,0.089844,0.038341,-0.781807,0.110155
L,0.000000,0.000000,0.000000,0.199869,-0.177393,-0.063891,0.335247,-0.428766,-0.102461,0.522456,-0.584040,-0.125360,0.671226,-0.580915,-0.144837,0.221170,-0.921942,-0.121486,0.276348,-1.404581,-0.137088,0.294212,-1.694390,-0.147056,0.301678,-1.918113,-0.153603,0.081520,-0.993744,-0.076343,0.198129,-1.177389,-0.054916,0.237562,-1.059317,-0.016000,0.236612,-0.905723,0.004671,-0.018607,-0.952161,-0.028820,0.101962,-1.078438,-0.008339,0.134230,-0.969619,0.015441,0.122840,-0.825337,0.024905,-0.081444,-0.891502,0.014064,0.025998,-0.980873,0.041029,0.056033,-0.885492,0.067519,0.051438,-0.766273,0.084907
L,0.000000,0.000000,0.000000,0.199601,-0.174220,-0.066178,0.338568,-0.419243,-0.105865,0.526857,-0.569513,-0.131239,0.674606,-0.572295,-0.153829,0.220383,-0.931496,-0.112965,0.271911,-1.422330,-0.129415,0.290769,-1.720976,-0.143006,0.297917,-1.952794,-0.152418,0.079340,-0.994585,-0.067123,0.182885,-1.170432,-0.048530,0.215600,-1.042186,-0.011563,0.208841,-0.889047,0.008622,-0.022908,-0.947407,-0.020021,0.079577,-1.078280,-0.002068,0.107857,-0.955754,0.024639,0.093587,-0.814165,0.036899,-0.090984,-0.888208,0.022106,-0.002889,-0.986757,0.048407,0.019222,-0.877059,0.079892,0.009139,-0.755173,0.101343
L,0.000000,0.000000,0.000000,0.197417,-0.175652,-0.054734,0.332334,-0.428352,-0.088077,0.515048,-0.575952,-0.108738,0.660573,-0.580098,-0.126602,0.215395,-0.936472,-0.095779,0.266258,-1.410735,-0.104481,0.284872,-1.696478,-0.113158,0.293469,-1.916273,-0.119777,0.077079,-0.995587,-0.053528,0.187569,-1.173303,-0.026106,0.226936,-1.051587,0.013436,0.224945,-0.903739,0.034051,-0.023541,-0.945957,-0.009224,0.085731,-1.078749,0.016807,0.119174,-0.961345,0.045089,0.108020,-0.820109,0.056671,-0.090140,-0.881347,0.030801,0.006151,-0.981236,0.061385,0.033489,-0.879795,0.092840,0.025893,-0.761754,0.113379
L,0.000000,0.000000,0.000000,0.199470,-0.181340,-0.061817,0.336988,-0.428051,-0.097866,0.522233,-0.577491,-0.119608,0.667407,-0.582893,-0.137981,0.220375,-0.925524,-0.107992,0.270640,-1.419590,-0.121635,0.289894,-1.717168,-0.132670,0.298266,-1.948012,-0.139802,0.081273,-0.994679,-0.063317,0.187119,-1.169810,-0.041397,0.218770,-1.042531,-0.004631,0.211955,-0.891559,0.015425,-0.019643,-0.955074,-0.016965,0.088234,-1.075496,0.005232,0.114492,-0.952588,0.030322,0.099519,-0.812941,0.040830,-0.086625,-0.902023,0.024575,0.007359,-0.993055,0.054484,0.028418,-0.885924,0.084729,0.018028,-0.766786,0.104970
L,0.000000,0.000000,0.000000,0.198944,-0.182987,-0.056354,0.335448,-0.429434,-0.092791,0.515769,-0.581051,-0.117280,0.658968,-0.585643,-0.139334,0.216899,-0.926793,-0.104062,0.266866,-1.402858,-0.119279,0.284973,-1.694072,-0.131991,0.293532,-1.919536,-0.141230,0.075849,-0.995006,-0.064878,0.182261,-1.156869,-0.046187,0.215476,-1.029999,-0.010804,0.210167,-0.878496,0.008329,-0.026831,-0.950281,-0.023664,0.080639,-1.067616,-0.003968,0.110063,-0.950719,0.022572,0.097271,-0.808559,0.034103,-0.094845,-0.886161,0.012905,-0.000622,-0.966582,0.039360,0.024811,-0.863593,0.069232,0.016335,-0.743530,0.089653
L,0.000000,0.000000,0.000000,0.192606,-0.185339,-0.053308,0.327342,-0.443808,-0.086949,0.504964,-0.605142,-0.109684,0.645987,-0.616168,-0.129882,0.214828,-0.928411,-0.088935,0.259128,-1.396423,-0.102450,0.277732,-1.686453,-0.115825,0.286316,-1.913947,-0.125217,0.079481,-0.995517,-0.051278,0.177441,-1.168907,-0.035733,0.209077,-1.044698,-0.004498,0.202736,-0.893536,0.014337,-0.021917,-0.958205,-0.011842,0.079642,-1.081991,0.006505,0.106168,-0.963108,0.032405,0.092203,-0.821510,0.045541,-0.090862,-0.903152,0.023002,0.000486,-0.990915,0.051601,0.023473,-0.888445,0.083091,0.015043,-0.772287,0.105428
L,0.000000,0.000000,0.000000,0.194319,-0.184053,-0.055604,0.334776,-0.435241,-0.091216,0.517547,-0.586347,-0.115802,0.663195,-0.592045,-0.138399,0.211578,-0.932846,-0.087282,0.261251,-1.402899,-0.096018,0.283379,-1.688980,-0.106712,0.296757,-1.913592,-0.115142,0.075029,-0.996016,-0.048197,0.173143,-1.167106,-0.029821,0.207253,-1.042034,-0.000739,0.205926,-0.888333,0.015390,-0.024248,-0.955695,-0.007077,0.077428,-1.077808,0.014757,0.104611,-0.958359,0.038387,0.093462,-0.814371,0.048849,-0.090504,-0.900453,0.029115,-0.000462,-0.989535,0.058988,0.023602,-0.883175,0.088731,0.018759,-0.762345,0.109602
L,0.000000,0.000000,0.000000,0.197420,-0.185685,-0.054669,0.337447,-0.435656,-0.090048,0.521636,-0.588037,-0.113939,0.669063,-0.594162,-0.135750,0.216786,-0.933039,-0.093520,0.265406,-1.419065,-0.105405,0.287570,-1.711743,-0.116195,0.301850,-1.939082,-0.123566,0.073670,-0.995901,-0.052482,0.171297,-1.179090,-0.032442,0.205215,-1.052461,0.002508,0.203571,-0.897128,0.022252,-0.029998,-0.952347,-0.009410,0.069750,-1.086650,0.012985,0.098590,-0.965947,0.039665,0.088070,-0.820873,0.051889,-0.099556,-0.895553,0.029294,-0.010414,-0.992598,0.060331,0.012898,-0.885448,0.092171,0.006750,-0.765130,0.114074
L,0.000000,0.000000,0.000000,0.200257,-0.183277,-0.052905,0.336122,-0.429181,-0.088888,0.520040,-0.583693,-0.113575,0.667749,-0.603309,-0.136418,0.218366,-0.931043,-0.095081,0.268430,-1.411186,-0.109422,0.292307,-1.705382,-0.122600,0.306295,-1.932579,-0.131138,0.075772,-0.995634,-0.054513,0.179874,-1.178985,-0.031972,0.215060,-1.052268,0.006128,0.212066,-0.895205,0.027459,-0.029695,-0.948018,-0.012071,0.073628,-1.085345,0.010218,0.103740,-0.966929,0.038388,0.092705,-0.819816,0.051615,-0.099480,-0.883711,0.026503,-0.011413,-0.985821,0.057038,0.015638,-0.884107,0.090194,0.009843,-0.763274,0.112954
L,0.000000,0.000000,0.000000,0.195436,-0.183192,-0.059610,0.331893,-0.436085,-0.096547,0.511105,-0.597354,-0.120847,0.655168,-0.613529,-0.142566,0.211729,-0.931855,-0.101722,0.261727,-1.407029,-0.116752,0.284344,-1.696905,-0.129092,0.297771,-1.921218,-0.137465,0.069431,-0.995744,-0.060614,0.175111,-1.159479,-0.044715,0.206933,-1.029366,-0.010886,0.200071,-0.877602,0.008890,-0.034646,-0.949644,-0.017941,0.070935,-1.068769,-0.000722,0.099698,-0.949085,0.025125,0.087144,-0.807974,0.037928,-0.104131,-0.884797,0.020080,-0.015044,-0.973205,0.046384,0.009801,-0.870912,0.076920,0.002717,-0.754334,0.098762
L,0.000000,0.000000,0.000000,0.195530,-0.174699,-0.054961,0.332772,-0.429994,-0.089454,0.512994,-0.592022,-0.111514,0.658833,-0.606413,-0.131637,0.212707,-0.924241,-0.101744,0.264168,-1.404026,-0.115304,0.287332,-1.694747,-0.126684,0.299864,-1.921909,-0.134298,0.073266,-0.995453,-0.060879,0.175082,-1.166162,-0.038632,0.207391,-1.040697,-0.001559,0.201473,-0.893245,0.018989,-0.029871,-0.956926,-0.017726,0.074262,-1.068111,0.005992,0.101673,-0.949736,0.033241,0.088810,-0.810535,0.045201,-0.100251,-0.898568,0.020961,-0.007831,-0.974629,0.051780,0.015146,-0.867696,0.082888,0.006453,-0.749441,0.104203
L,0.000000,0.000000,0.000000,0.197808,-0.183664,-0.050452,0.336315,-0.434534,-0.085278,0.517981,-0.594542,-0.109772,0.665499,-0.609484,-0.132778,0.214025,-0.932654,-0.088954,0.264409,-1.415306,-0.104042,0.290069,-1.712067,-0.118186,0.305704,-1.941846,-0.127242,0.073286,-0.996050,-0.050143,0.172589,-1.190718,-0.031060,0.207773,-1.061766,0.005488,0.205560,-0.904127,0.027127,-0.031329,-0.954174,-0.009583,0.068743,-1.099287,0.010923,0.098172,-0.978547,0.040187,0.087112,-0.829770,0.055079,-0.101827,-0.896665,0.027122,-0.014549,-1.004619,0.057417,0.012336,-0.901225,0.091795,0.007702,-0.780749,0.115915
L,0.000000,0.000000,0.000000,0.195882,-0.182987,-0.057400,0.332970,-0.434649,-0.090316,0.512169,-0.592484,-0.109511,0.655368,-0.604459,-0.125945,0.210277,-0.928261,-0.096895,0.265839,-1.401085,-0.107859,0.290340,-1.691102,-0.118394,0.304498,-1.916792,-0.125361,0.071092,-0.996068,-0.052870,0.175694,-1.177549,-0.028584,0.210977,-1.054685,0.008033,0.210313,-0.903359,0.028428,-0.030582,-0.956896,-0.007043,0.075147,-1.086102,0.017867,0.104231,-0.970496,0.043511,0.093447,-0.827317,0.054684,-0.098113,-0.900805,0.034292,-0.008936,-0.997759,0.065643,0.018078,-0.901545,0.095493,0.013735,-0.786065,0.115894
L,0.000000,0.000000,0.000000,0.201046,-0.188094,-0.052461,0.337776,-0.442371,-0.086332,0.520478,-0.602519,-0.108397,0.667424,-0.616483,-0.128309,0.212735,-0.931188,-0.097807,0.265301,-1.424459,-0.112398,0.289844,-1.723145,-0.123496,0.303913,-1.953081,-0.129735,0.067125,-0.996101,-0.057237,0.166310,-1.197573,-0.035855,0.201570,-1.074941,0.002433,0.199489,-0.918032,0.024844,-0.039638,-0.954119,-0.014528,0.063454,-1.096633,0.007420,0.093568,-0.980613,0.035207,0.082627,-0.834182,0.048850,-0.110138,-0.896126,0.024378,-0.020385,-1.003743,0.055870,0.007225,-0.904923,0.089249,0.001991,-0.785109,0.112442
L,0.000000,0.000000,0.000000,0.198209,-0.186704,-0.052862,0.336135,-0.438030,-0.088585,0.521684,-0.593798,-0.113382,0.669219,-0.606149,-0.136390,0.212842,-0.931629,-0.091779,0.263904,-1.419537,-0.103832,0.288426,-1.715951,-0.114754,0.302083,-1.947867,-0.121971,0.071369,-0.996080,-0.052249,0.168707,-1.201852,-0.034095,0.203889,-1.072310,0.001215,0.202419,-0.907151,0.022154,-0.033159,-0.959490,-0.010748,0.067370,-1.115874,0.008699,0.095189,-0.990939,0.035854,0.083421,-0.838041,0.049424,-0.101725,-0.912204,0.026784,-0.012656,-1.031733,0.056259,0.009925,-0.922722,0.089079,0.001619,-0.798411,0.111789
L,0.000000,0.000000,0.000000,0.197157,-0.173664,-0.052622,0.339140,-0.424378,-0.086533,0.521319,-0.582202,-0.109095,0.668310,-0.594913,-0.129950,0.218027,-0.924436,-0.087684,0.265931,-1.409679,-0.096731,0.289435,-1.704734,-0.106321,0.303445,-1.930905,-0.111714,0.081564,-0.995651,-0.045002,0.173104,-1.173346,-0.019616,0.202316,-1.048630,0.016511,0.197602,-0.890324,0.038293,-0.021006,-0.961792,-0.000143,0.072599,-1.077737,0.027406,0.097660,-0.955805,0.053023,0.085200,-0.811972,0.065244,-0.091666,-0.912688,0.040806,-0.008197,-0.993477,0.079180,0.013797,-0.889509,0.113250,0.006946,-0.773325,0.136769
L,0.000000,0.000000,0.000000,0.201585,-0.188160,-0.051911,0.339303,-0.439724,-0.084181,0.523616,-0.592645,-0.104742,0.671664,-0.604319,-0.123327,0.213234,-0.937302,-0.087901,0.265782,-1.425717,-0.093808,0.290567,-1.717561,-0.100720,0.306273,-1.943848,-0.105314,0.069681,-0.996531,-0.045512,0.174245,-1.200071,-0.018746,0.215213,-1.075379,0.018016,0.217738,-0.913541,0.038369,-0.032893,-0.952719,-0.000602,0.073174,-1.104940,0.027436,0.105119,-0.984532,0.053530,0.095123,-0.835446,0.064390,-0.099520,-0.900085,0.040374,-0.005117,-1.019890,0.074519,0.022856,-0.916024,0.106407,0.018835,-0.793192,0.127554
L,0.000000,0.000000,0.000000,0.196809,-0.185961,-0.055890,0.328876,-0.437699,-0.089640,0.510642,-0.593710,-0.109626,0.655882,-0.606171,-0.126466,0.211905,-0.926451,-0.105206,0.263349,-1.408955,-0.114793,0.284853,-1.697736,-0.121444,0.297007,-1.920794,-0.125337,0.070568,-0.995586,-0.061882,0.178610,-1.167672,-0.036106,0.211339,-1.046015,0.002877,0.208061,-0.894930,0.024684,-0.031604,-0.955997,-0.015906,0.080649,-1.068800,0.010308,0.107107,-0.955052,0.034532,0.093546,-0.814515,0.044150,-0.098194,-0.900206,0.025960,-0.000390,-0.976665,0.058983,0.023221,-0.874145,0.088049,0.014986,-0.755075,0.107577
